,License,Inspection_ID,seriousCount,minorCount,Facility_Type,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ageAtInspection,consumption_on_premises_incidental_activity,tobacco_retail_over_counter,package_goods,limited_business_license,outdoor_patio,public_place_of_amusement,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,heat_burglary,heat_garbage,heat_sanitation,Inspector_Assigned,precipIntensity,temperatureMax,windSpeed,humidity,criticalFound,last_check
13180,1979410,782207,2,2,Restaurant,0,0,0,0,10.4,1,2.55616438356164,0,0,0,0,0,0,0,0,0,0,0,0,10.8997316296313,21.9085647298085,21.6095791932847,brown,0.0,34.5866666666667,11.3733333333333,0.683333333333333,0,0.14215476699444207
13181,1979410,1202560,0,6,Restaurant,1,0,2,2,10.0,0,3.40821917808219,0,0,0,0,0,0,0,0,0,0,0,0,21.1021344880811,31.443973271128,30.4737073849182,brown,0.00246,49.2133333333333,10.4433333333333,0.743333333333333,0,0.0
13182,1979410,1326970,0,9,Restaurant,0,0,0,6,3.0,0,3.73424657534247,0,0,0,0,0,0,0,0,0,0,0,0,17.4061226592041,16.7719987744899,30.3678518170212,green,0.00074,55.42,13.7133333333333,0.65,1,0.0
13183,1979463,1229230,0,3,Restaurant,0,0,0,0,10.4,1,2.87397260273973,0,0,0,0,0,0,0,0,0,0,0,0,34.4428080732763,19.5870126227205,13.317507497076,orange,0.00018,89.1366666666667,13.43,0.426666666666667,0,0.14215476699444207
13184,1979463,1099062,0,4,Restaurant,0,0,0,3,13.0,0,3.96438356164384,0,0,0,0,0,0,0,0,0,0,0,0,6.27117770203914,8.59608789471051,12.1251472931797,blue,0.0,68.7633333333333,13.9466666666667,0.66,0,0.0
13185,1979467,1234739,0,1,Restaurant,0,0,0,0,10.4,1,3.07671232876712,0,0,0,0,0,0,0,0,0,0,0,0,39.9397253673762,9.44191961454297,10.4335620433178,purple,0.0,73.2433333333333,6.68,0.546666666666667,0,0.14215476699444207
13186,1979467,1092615,0,1,Restaurant,0,0,0,1,13.0,0,4.15068493150685,0,0,0,0,0,0,0,0,0,0,0,0,29.4844720266688,6.74558021149127,54.1466856300474,yellow,0.00429,65.7466666666667,10.0866666666667,0.616666666666667,0,0.0
13187,1979468,1092222,0,3,Restaurant,0,0,0,0,10.4,1,3.3972602739726,0,0,0,0,0,0,0,0,0,0,0,0,61.9677256879278,10.8148659483103,18.31822090431,yellow,9e-05,57.3466666666667,12.4733333333333,0.646666666666667,0,0.14215476699444207
13188,1979472,1277762,2,6,Restaurant,0,0,0,0,10.4,1,3.57808219178082,0,0,0,0,0,0,0,0,0,0,0,0,39.6662039881677,18.7826028094441,15.744335167599,green,9.66666666666667e-05,35.9933333333333,15.4033333333333,0.666666666666667,0,0.14215476699444207
13189,1979616,1214235,0,4,Restaurant,0,0,0,0,10.4,1,2.5972602739726,0,0,0,0,0,0,0,0,0,0,0,0,9.6937876307537,1.57697885839355,21.6816650496849,green,0.0,77.4966666666667,9.30333333333333,0.6,0,0.14215476699444207
13190,1979616,1360757,2,2,Restaurant,0,0,0,4,17.0,0,4.07397260273973,0,0,0,0,0,0,0,0,0,0,0,0,16.2673998866299,0.0856271862048466,2.51941418842802,purple,4.66666666666667e-05,82.71,9.36666666666667,0.646666666666667,1,0.0
13191,1979637,1072266,1,2,Restaurant,0,0,0,0,10.4,1,3.53424657534247,0,0,0,0,0,0,0,0,0,0,0,0,22.5389391389616,42.3988177097294,18.2382898099036,blue,0.00099,28.5666666666667,9.53666666666667,0.766666666666667,1,0.14215476699444207
13192,1979637,1296754,0,1,Restaurant,1,1,1,2,11.0,0,4.47397260273973,0,0,0,0,0,0,0,0,0,0,0,0,38.6976826117163,51.7499235030512,58.39316582,orange,0.0,41.67,13.5333333333333,0.726666666666667,0,1.0
13193,1979649,1202391,0,2,Restaurant,0,0,0,0,10.4,1,3.06301369863014,0,0,0,0,0,0,0,0,0,0,0,0,22.1367148644117,4.42773619664048,10.735247992447,brown,0.0,73.2433333333333,6.68,0.546666666666667,0,0.14215476699444207
13194,1979649,1146384,0,6,Restaurant,0,0,0,2,8.0,0,3.75616438356164,0,0,0,0,0,0,0,0,0,0,0,0,26.4660800487633,5.94261829441686,1.04190766475859,green,0.0009633333333333,65.4766666666667,8.39333333333333,0.67,0,0.0
13195,1979653,1353765,1,2,Restaurant,0,0,0,0,10.4,1,2.57260273972603,0,0,0,0,0,0,0,0,0,0,0,0,24.790990146517,25.4659550952129,24.965973760172,yellow,9e-05,90.27,7.44,0.64,0,0.14215476699444207
13196,1979691,1319354,0,4,Restaurant,0,0,0,0,10.4,1,2.55068493150685,0,0,0,0,0,0,0,0,0,0,0,0,14.4092466880943,8.38000375141518,33.3277077020591,blue,0.0022666666666666,31.2533333333333,11.1,0.67,0,0.14215476699444207
13197,1979691,1151939,0,4,Restaurant,0,0,0,4,12.0,0,3.53972602739726,0,0,0,0,0,0,0,0,0,0,0,0,26.5178642422626,9.25053643813048,6.22819525224677,brown,0.0002,15.1166666666667,12.4266666666667,0.633333333333333,0,0.0
13198,1979691,1497900,0,2,Restaurant,0,0,0,4,8.0,0,4.26575342465753,0,0,0,0,0,0,0,0,0,0,0,0,30.3962212040638,9.35763232152841,35.7418560695573,brown,0.0134666666666667,63.86,8.47666666666667,0.923333333333333,0,0.0
13199,1979711,1198239,1,4,Restaurant,0,0,0,0,10.4,1,2.36712328767123,1,0,0,0,0,0,0,0,0,0,0,0,34.6537796870602,7.30846102238842,73.1918713205502,blue,0.0049333333333333,51.01,13.7433333333333,0.606666666666667,1,0.14215476699444207
13200,1979768,1202227,0,2,Restaurant,0,0,0,0,10.4,1,2.76712328767123,0,0,0,0,0,0,0,0,0,0,0,0,19.6189283480593,18.151670214734,0.0006830017765285,brown,0.0,55.8666666666667,14.34,0.426666666666667,0,0.14215476699444207
13201,1979768,1202599,0,3,Restaurant,0,0,0,2,9.0,0,3.51232876712329,0,0,0,0,0,0,0,0,0,0,0,0,20.1577159094417,9.99791985051619,6.77709339642448,brown,0.0002833333333333,37.0766666666667,12.7133333333333,0.743333333333333,0,0.0
13202,1979795,664237,0,3,Restaurant,0,0,0,0,10.4,1,2.30958904109589,0,0,0,0,0,0,0,0,0,0,0,0,14.4943057655491,15.3164093407918,17.2642534277463,blue,0.0,50.6,11.65,0.523333333333333,0,0.14215476699444207
13203,1979795,1214870,0,3,Restaurant,0,0,0,3,5.0,0,2.7972602739726,0,0,0,0,0,0,0,0,0,0,0,0,27.6204149036951,7.55318593075222,5.10266873228457,blue,0.00242,70.22,10.0833333333333,0.473333333333333,0,0.0
13204,1979795,1106621,0,6,Restaurant,0,0,0,3,13.0,0,3.87671232876712,0,0,0,0,0,0,0,0,0,0,0,0,18.4913111694792,18.2991004072551,26.916108039085,purple,0.0070033333333333,75.8866666666667,6.37333333333333,0.693333333333333,1,0.0
13205,1979829,1174240,0,6,Restaurant,0,0,0,0,10.4,1,2.72602739726027,0,0,0,0,0,0,0,0,0,0,0,0,62.6976477014736,54.708072851823,79.1422594965392,yellow,0.0014166666666666,80.1633333333333,12.09,0.493333333333333,0,0.14215476699444207
13206,1979829,1279370,0,2,Restaurant,0,0,0,6,8.0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,25.5772571596548,55.5718580279724,28.2473397058932,green,0.0,19.9,14.0933333333333,0.49,0,0.0
13207,1979845,1106817,1,5,Restaurant,0,0,0,0,10.4,1,1.14246575342466,0,0,0,0,0,0,0,0,0,0,0,0,14.7374153920773,9.78962410131536,26.9217091398505,purple,0.0082566666666666,76.3366666666667,7.92,0.756666666666667,1,0.14215476699444207
13208,1979883,521987,0,6,Restaurant,0,0,0,0,10.4,1,2.48493150684931,0,0,0,0,0,0,0,0,0,0,0,0,18.9175522706825,15.5704932322932,33.4116256896814,blue,0.0,35.7966666666667,6.99666666666667,0.796666666666667,0,0.14215476699444207
13209,1979883,1326506,0,2,Restaurant,0,0,0,6,14.0,0,3.63561643835616,0,0,0,0,0,0,0,0,0,0,0,0,34.6656478518502,24.0250073697145,59.8383072694352,blue,0.0,30.2366666666667,15.92,0.526666666666667,1,0.0
13210,1979883,1395865,0,3,Restaurant,0,1,0,2,10.0,0,4.4958904109589,0,0,0,0,0,0,0,0,0,0,0,0,16.3086789844819,24.9447465017981,27.9073233611096,green,0.0,11.1033333333333,13.4233333333333,0.573333333333333,0,1.0
13211,1979883,1498077,0,3,Restaurant,0,0,0,3,8.0,0,5.22191780821918,0,0,0,0,0,0,0,0,0,0,0,0,10.2429511338119,25.5757316541776,46.0088387350595,green,0.0002666666666666,55.9633333333333,8.93,0.743333333333333,0,0.0
13212,1979912,1277320,1,6,Restaurant,0,0,0,0,10.4,1,3.0027397260274,0,0,0,0,0,0,0,0,0,0,0,0,19.9081692181951,23.4932175368377,14.9492872371362,green,0.0,73.2433333333333,6.68,0.546666666666667,0,0.14215476699444207
13213,1979912,1335290,0,6,Restaurant,0,0,1,6,8.0,0,3.7013698630137,0,0,0,0,0,0,0,0,0,0,0,0,15.0044316122316,9.27963975324436,7.21946737405098,green,0.0,78.85,13.2866666666667,0.57,0,0.0
13214,1979963,1096240,0,2,Restaurant,0,0,0,0,10.4,1,1.87397260273973,0,0,0,0,0,0,0,1,0,0,0,0,8.6195802514889,0.325230126691761,16.2274765209236,green,0.0016533333333333,58.3233333333333,11.6133333333333,0.643333333333333,0,0.14215476699444207
13215,1979981,1138493,0,2,Restaurant,0,0,0,0,10.4,1,3.0986301369863,0,0,0,0,0,0,0,0,0,0,0,0,5.3072919044416,0.0018112503094859,5.24051748746958,green,0.0025033333333333,75.65,6.99333333333333,0.566666666666667,0,0.14215476699444207
13216,1979981,1369816,0,1,Restaurant,0,0,0,2,13.0,0,4.18082191780822,0,0,0,0,0,0,0,0,0,0,0,0,5.20445210833615,0.322515651541715,15.5205636003323,purple,0.0025666666666666,56.46,9.5,0.776666666666667,0,0.0
13217,1979983,614583,0,3,Restaurant,0,0,0,0,10.4,1,2.21095890410959,0,0,0,0,0,0,0,0,0,0,0,0,3.88771066450493,0.0940518829352494,23.9563855419423,green,0.0,61.8433333333333,10.7966666666667,0.62,0,0.14215476699444207
13218,1979983,1134379,1,3,Restaurant,0,0,0,3,8.0,0,2.88219178082192,0,0,0,0,0,0,0,0,0,0,0,0,22.0323407391122,0.282343783570581,12.4733083541337,green,0.0,94.8433333333333,9.18333333333333,0.553333333333333,0,0.0
13219,1979983,1327295,0,4,Restaurant,0,0,1,3,9.0,0,3.64109589041096,0,0,0,0,0,0,0,0,0,0,0,0,19.3910309463186,0.648459455324449,37.3537614171873,yellow,0.00028,58.41,15.0466666666667,0.546666666666667,0,0.0
13220,1979983,1324810,0,4,Restaurant,0,0,0,4,7.0,0,4.27671232876712,0,0,0,0,0,0,0,0,0,0,0,0,8.11757158732806,0.200148484442633,19.4426892512671,yellow,0.0001333333333333,28.87,12.1333333333333,0.57,0,0.0
13221,1979986,1138480,0,3,Restaurant,0,0,0,0,10.4,1,3.08493150684932,0,0,0,0,0,0,0,0,0,0,0,0,12.737434401853,0.105133379273721,15.8376905132643,green,9.66666666666667e-05,80.7033333333333,10.25,0.536666666666667,1,0.14215476699444207
13222,1979986,1345419,0,3,Restaurant,0,2,0,3,10.0,0,3.96712328767123,0,0,0,0,0,0,0,0,0,0,0,0,16.4719761818611,0.0016277007631778,19.9789586434094,yellow,0.00346,72.8166666666667,6.36666666666667,0.72,0,1.0
13223,1979986,1345750,0,2,Restaurant,0,0,0,3,4.0,0,4.34246575342466,0,0,0,0,0,0,0,0,0,0,0,0,10.3941390798346,0.0536340372003648,17.4834415209413,yellow,0.0023,28.3133333333333,8.52333333333333,0.773333333333333,0,0.0
13224,1979987,1345253,0,4,Restaurant,0,0,0,0,10.4,1,3.64383561643836,0,0,0,0,0,0,0,0,0,0,0,0,18.7345694663751,0.0443222446645052,25.8201633722973,yellow,0.0,57.32,9.82333333333333,0.55,0,0.14215476699444207
13225,1979989,1114573,0,4,Restaurant,0,0,0,0,10.4,1,3.28767123287671,0,0,0,0,0,0,0,0,0,0,0,0,15.7907591752144,0.534422257706315,9.00659634025344,orange,0.0,40.8733333333333,13.2033333333333,0.59,0,0.14215476699444207
13226,1979989,1292362,2,1,Restaurant,0,0,0,4,3.0,0,3.55890410958904,0,0,0,0,0,0,0,0,0,0,0,0,31.9426740239372,1.27292795822265,53.3791694155234,yellow,0.00033,31.6133333333333,9.60666666666667,0.646666666666667,1,0.0
13227,1979989,1372356,0,2,Restaurant,1,1,2,1,10.0,0,4.44109589041096,0,0,0,0,0,0,0,0,0,0,0,0,23.7799914318101,0.0099121327069305,4.09012972862133,green,0.0008666666666666,32.1533333333333,10.0633333333333,0.773333333333333,0,1.0
13228,1979991,569659,0,4,Restaurant,0,0,0,0,10.4,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2.91816925360146,0.0048295512506826,11.5497752840682,green,0.0016433333333333,59.1333333333333,12.7233333333333,0.683333333333333,0,0.14215476699444207
13229,1979991,1138447,0,5,Restaurant,0,0,0,4,9.0,0,2.79452054794521,0,0,0,0,0,0,0,0,0,0,0,0,4.3536587008897,0.0122757499498322,2.81937983819495,green,0.00276,73.7566666666667,11.0266666666667,0.616666666666667,0,0.0
13230,1979991,1322044,1,3,Restaurant,0,0,0,5,6.0,0,3.33424657534247,0,0,0,0,0,0,0,0,0,0,0,0,27.2686598331076,0.0529971312903497,6.10173381674306,purple,0.0001866666666666,35.1,8.44,0.69,1,0.0
13231,1979994,659253,0,1,Restaurant,0,0,0,0,10.4,1,2.22465753424658,0,0,0,0,0,0,0,0,0,0,0,0,4.73628549833132,0.449843718988886,0.049066423472507,yellow,0.0015933333333333,56.4633333333333,11.56,0.656666666666667,0,0.14215476699444207
13232,1979994,1234691,0,2,Restaurant,0,0,0,1,9.0,0,2.9972602739726,0,0,0,0,0,0,0,0,0,0,0,0,1.02418024207816,0.370286581534605,1.23794694727835,green,0.0041433333333333,78.1666666666667,5.14,0.726666666666667,0,0.0
13233,1979997,659255,0,1,Restaurant,0,0,0,0,10.4,1,2.22465753424658,0,0,0,0,0,0,0,0,0,0,0,0,3.77568911873046,1.00720093894929,0.637324089772234,yellow,0.0015933333333333,56.4633333333333,11.56,0.656666666666667,0,0.14215476699444207
13234,1979999,659252,0,0,Restaurant,0,0,0,0,10.4,1,2.23835616438356,0,0,0,0,0,0,0,0,0,0,0,0,3.72643505922913,1.200099022298,0.202471572699131,yellow,0.0015933333333333,56.4633333333333,11.56,0.656666666666667,0,0.14215476699444207
13235,1979999,1234687,0,4,Restaurant,0,0,0,0,9.0,0,3.01095890410959,0,0,0,0,0,0,0,0,0,0,0,0,1.40943309226269,0.883811854961412,1.89862676548675,green,0.0041433333333333,78.1666666666667,5.14,0.726666666666667,0,0.0
13236,1979999,1343405,0,4,Restaurant,0,0,0,4,12.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0.323442085612268,2.91231499474887,4.02399152859451,green,0.0003833333333333,77.5633333333333,5.76666666666667,0.606666666666667,0,0.0
13237,1979999,1324875,0,2,Restaurant,0,0,0,4,5.0,0,4.46027397260274,0,0,0,0,0,0,0,0,0,0,0,0,7.20162017382373,5.85389395006688,5.71259867428234,yellow,0.0398333333333333,29.71,16.3233333333333,0.63,0,0.0
13238,1980000,569680,0,3,Restaurant,0,0,0,0,10.4,1,2.23835616438356,0,0,0,0,0,0,0,0,0,0,0,0,7.74837100482102,0.0260225987967331,18.2851703777618,green,0.0001733333333333,54.6866666666667,13.3966666666667,0.616666666666667,0,0.14215476699444207
13239,1980000,1110391,0,0,Restaurant,0,0,0,3,24.0,0,4.22191780821918,0,0,0,0,0,0,0,0,0,0,0,0,6.31639703924949,0.286224114846838,18.5638785045565,purple,0.0055,55.1966666666667,7.49,0.766666666666667,0,0.0
13240,1980000,1199335,0,2,Restaurant,0,0,0,0,3.0,0,4.52876712328767,0,0,0,0,0,0,0,0,0,0,0,0,17.3196894350855,0.021831277431466,17.5953331457056,blue,0.0025,39.1933333333333,8.71333333333333,0.71,0,0.0
13241,1980002,1158211,0,3,Restaurant,0,0,0,0,10.4,1,2.60547945205479,0,0,0,0,0,0,0,0,0,0,0,0,5.00218821732228,3.93673713668993,0.247123961172111,blue,0.0109433333333333,59.1466666666667,6.80666666666667,0.856666666666667,0,0.14215476699444207
13242,1980002,1319503,1,2,Restaurant,0,0,0,3,13.0,0,3.67945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0.524283350373775,0.479992491890243,0.359810056598451,blue,0.0,48.03,14.4166666666667,0.546666666666667,0,0.0
13243,1980004,1158212,0,3,Restaurant,0,0,0,0,10.4,1,2.59452054794521,0,0,0,0,0,0,0,0,0,0,0,0,8.82054905134997,1.81897163295117,1.66497650533031,blue,0.0001433333333333,80.5033333333333,11.27,0.53,1,0.14215476699444207
13244,1980004,1319504,0,4,Restaurant,0,1,0,3,13.0,0,3.67945205479452,0,0,0,0,0,0,0,0,0,0,0,0,1.61818016399067,0.153681886884874,3.2073193706236,blue,0.0,48.03,14.4166666666667,0.546666666666667,0,1.0
13245,1980017,1234409,1,7,Restaurant,0,0,0,0,10.4,1,2.6986301369863,0,0,0,0,0,0,0,1,0,0,0,0,18.2499339572967,18.541552626297,22.225483709012,green,0.0030766666666666,84.8233333333333,8.43,0.563333333333333,0,0.14215476699444207
13246,1980111,545728,2,6,Restaurant,0,0,0,0,10.4,1,2.46849315068493,0,0,0,0,0,0,0,0,0,0,0,0,35.1030836055552,24.5196647555356,14.4364691254543,blue,0.0003733333333333,35.0466666666667,17.9233333333333,0.61,0,0.14215476699444207
13247,1980111,1154798,2,6,Restaurant,0,0,2,6,12.0,0,3.48767123287671,0,0,0,0,0,0,0,0,0,0,0,0,36.6267665669243,27.2486313804461,52.0312998915087,orange,9.66666666666667e-05,42.9666666666667,14.0133333333333,0.653333333333333,0,0.0
13248,1980154,1184362,0,3,Restaurant,0,0,0,0,10.4,1,2.80821917808219,1,0,0,0,0,0,0,0,0,0,0,0,25.0177770379434,3.79639341373274,1.5978139100619,yellow,0.001,80.42,13.1,0.463333333333333,0,0.14215476699444207
13249,1980154,1324516,0,3,Restaurant,0,0,0,3,12.0,0,3.84109589041096,0,0,0,0,0,0,0,0,0,0,0,0,11.9020839961208,0.0006341114671687,11.3369865683679,yellow,0.0070033333333333,75.8866666666667,6.37333333333333,0.693333333333333,1,0.0
13250,1980185,1215103,0,4,Restaurant,0,0,0,0,10.4,1,2.64109589041096,0,0,0,0,0,0,0,0,0,0,0,0,5.30427954720197,20.6701025112534,8.51013945576328,green,0.0029333333333333,63.6433333333333,15.31,0.526666666666667,0,0.14215476699444207
13251,1980200,1188317,0,5,Restaurant,0,0,0,0,10.4,1,3.02739726027397,0,0,0,0,0,0,0,0,0,0,0,0,25.9989202848604,22.3290725054821,9.53186542815132,blue,0.0,73.2433333333333,6.68,0.546666666666667,0,0.14215476699444207
13252,1980200,1099159,0,6,Restaurant,0,0,0,5,12.0,0,4.04383561643836,1,0,0,0,0,0,0,0,0,0,0,0,19.5930832687814,24.504907317598,20.9643116402686,blue,0.0,81.8333333333333,8.70333333333333,0.586666666666667,0,0.0
13253,1980239,555292,0,5,Restaurant,0,0,0,0,10.4,1,2.28219178082192,0,0,0,0,0,0,0,0,0,0,0,0,2.94183645907401,18.3497781373411,6.14053306197034,orange,0.0016433333333333,59.1333333333333,12.7233333333333,0.683333333333333,0,0.14215476699444207
13254,1980239,1151225,0,4,Restaurant,0,0,0,5,17.0,0,3.73424657534247,0,0,0,0,0,0,0,0,0,0,0,0,2.96135618342636,14.928440608051,0.0006081595035216,brown,0.00814,56.59,13.17,0.756666666666667,0,0.0
13255,1980249,1214552,0,3,Restaurant,0,0,0,0,10.4,1,2.67397260273973,0,0,0,0,0,0,0,0,0,0,0,0,36.2823684368926,4.01215437208944,11.4542715563847,green,0.0,77.4966666666667,9.30333333333333,0.6,0,0.14215476699444207
13256,1980249,1324606,0,4,Restaurant,0,0,0,3,16.0,0,4.06575342465753,0,0,0,0,0,0,0,0,0,0,0,0,26.0119217774938,0.259505550901583,7.23166698863973,yellow,0.00028,80.0666666666667,10.2533333333333,0.693333333333333,0,0.0
13257,1980251,614625,0,3,Restaurant,0,0,0,0,10.4,1,2.35616438356164,0,0,0,0,0,0,0,0,0,0,0,0,7.31132732985371,0.0078583069056148,21.2524325039077,green,0.0036466666666666,48.17,13.45,0.766666666666667,0,0.14215476699444207
13258,1980274,547931,1,7,Grocery_Store,0,0,0,0,10.4,1,1.71232876712329,0,1,0,1,0,0,0,0,0,0,0,0,32.2168688418952,31.5713497533361,22.354606110049,blue,0.0,40.4533333333333,11.2633333333333,0.59,0,0.14215476699444207
13259,1980306,664286,1,6,Restaurant,0,0,0,0,10.4,1,2.16712328767123,0,0,0,0,0,0,0,0,0,0,0,0,9.7071756249144,17.1954522241171,23.6763844176079,blue,0.00033,43.2266666666667,10.7166666666667,0.75,0,0.14215476699444207
13260,1980306,1391383,1,3,Restaurant,1,0,1,6,25.0,0,4.27397260273973,0,0,0,0,0,0,0,0,0,0,0,0,5.37959415664288,15.3920812118419,32.9351150827074,green,0.0398333333333333,29.71,16.3233333333333,0.63,0,0.0
13261,1980306,1464549,0,5,Restaurant,1,0,1,3,9.0,0,5.02739726027397,0,0,0,0,0,0,0,0,0,0,0,0,21.5296078417073,18.2419593599971,12.0028843314944,green,0.0018,65.6733333333333,8.43,0.646666666666667,0,0.0
13262,1980308,557651,0,5,Restaurant,0,0,0,0,10.4,1,2.24931506849315,0,0,0,0,0,0,0,0,0,0,0,0,10.0513221963807,27.5065032000054,13.0079451116643,green,0.0004266666666666,37.67,12.05,0.676666666666667,0,0.14215476699444207
13263,1980308,1102268,0,4,Restaurant,0,0,0,5,5.0,0,2.68767123287671,0,0,0,0,0,0,0,0,0,0,0,0,15.8559900939494,21.0490579858801,7.75759081209699,green,0.0003833333333333,73.88,9.12,0.393333333333333,0,0.0
13264,1980308,1271502,1,6,Restaurant,0,0,0,4,8.0,0,3.35616438356164,0,0,0,0,0,0,0,0,0,0,0,0,9.80084187737324,26.0837292594636,7.2609006451872,brown,0.0012466666666666,36.5066666666667,9.98,0.73,1,0.0
13265,1980309,604521,0,5,Restaurant,0,0,0,0,10.4,1,2.18082191780822,0,0,0,0,0,0,0,0,0,0,0,0,3.8588516483317,12.020265810368,2.44504941631022,brown,0.0001866666666666,52.7766666666667,15.0966666666667,0.676666666666667,0,0.14215476699444207
13266,1980309,671163,0,4,Restaurant,0,0,0,5,4.0,0,2.51232876712329,0,0,0,0,0,0,0,0,0,0,0,0,0.0669318531272785,6.77440332667324,0.392051087918617,orange,0.0001433333333333,80.5033333333333,11.27,0.53,1,0.0
13267,1980309,1418593,0,4,Restaurant,0,2,0,5,31.0,0,5.0958904109589,0,0,0,0,0,0,0,0,0,0,0,0,4.45234673418351,12.6394237125387,10.2320121978602,yellow,0.0002666666666666,55.3866666666667,8.65666666666667,0.736666666666667,0,1.0
13268,1980317,1138574,1,2,Restaurant,0,0,0,0,10.4,1,3.22465753424658,0,0,0,0,0,0,0,0,0,0,0,0,7.68471897047142,3.45701809355234e-06,1.85982433349951,green,0.0,46.8033333333333,20.1833333333333,0.56,0,0.14215476699444207
13269,1980317,1353824,1,1,Restaurant,0,0,1,2,8.0,0,3.94794520547945,0,0,0,0,0,0,0,0,0,0,0,0,16.8507901720005,2.73155998865918,2.31151044734989,purple,0.0005033333333333,82.8566666666667,8.47,0.636666666666667,1,0.0
13270,1980317,1439248,1,6,Restaurant,1,2,1,1,8.0,0,4.67945205479452,0,0,0,0,0,0,0,0,0,0,0,0,24.5648413572417,4.34245653193591e-07,2.97470749850443,blue,0.0050666666666666,56.61,7.75666666666667,0.743333333333333,0,1.0
13271,1980326,598597,1,6,Restaurant,0,0,0,0,10.4,1,2.42191780821918,0,0,0,0,0,0,0,0,0,0,0,0,12.1745966018688,35.4712977401842,18.9088612502519,brown,0.0,35.7966666666667,6.99666666666667,0.796666666666667,0,0.14215476699444207
13272,1980326,1146257,1,4,Restaurant,1,0,1,6,11.0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,26.3422873415134,46.4179949690027,13.7128222966316,green,0.0,33.5933333333333,9.31666666666667,0.626666666666667,0,0.0
13273,1980326,1401666,0,5,Restaurant,1,0,1,4,13.0,0,4.52602739726027,0,0,0,0,0,0,0,0,0,0,0,0,32.6158115404951,23.0424277813989,32.3090659784986,blue,0.0002666666666666,18.0733333333333,7.35333333333333,0.59,0,0.0
13274,1980326,1501433,1,10,Restaurant,0,0,0,5,8.0,0,5.18356164383562,0,0,0,0,0,0,0,0,0,0,0,0,11.7842440290321,45.2854739874695,13.3492188352937,blue,0.0010666666666666,54.7633333333333,9.25666666666667,0.703333333333333,1,0.0
13275,1980328,565596,0,3,Restaurant,0,0,0,0,10.4,1,2.11506849315069,1,0,0,0,0,0,0,0,0,0,0,0,14.2067535602712,3.49153465312682,16.7514144215543,green,0.00325,59.2533333333333,16.19,0.653333333333333,0,0.14215476699444207
13276,1980370,1214438,0,2,Restaurant,0,0,0,0,10.4,1,2.75068493150685,0,0,0,0,0,0,0,0,0,0,0,0,16.505643398765,13.4585383571723,24.1722797103031,green,0.0009333333333333,56.5166666666667,9.85666666666667,0.466666666666667,0,0.14215476699444207
13277,1980370,1353247,0,8,Restaurant,0,0,0,2,14.0,0,3.9041095890411,0,0,0,0,0,0,0,0,0,0,0,0,20.6942916234807,20.3245346760626,22.7257750184094,yellow,0.0,72.2266666666667,9.56666666666667,0.6,0,0.0
13278,1980376,1188329,0,7,Restaurant,0,0,0,0,10.4,1,2.57534246575342,0,0,0,0,0,0,0,0,0,0,0,0,32.5956722714009,9.40955874287796,6.18604524538519,blue,0.0153066666666667,79.7166666666667,6.84666666666667,0.69,1,0.14215476699444207
13279,1980376,1098940,1,0,Restaurant,0,1,0,7,7.0,0,3.22191780821918,0,0,0,0,0,0,0,0,0,0,0,0,12.1244831715236,10.6461926045895,11.6231304249493,blue,0.0,48.03,14.4166666666667,0.546666666666667,1,1.0
13280,1980425,670451,1,3,Restaurant,0,0,0,0,10.4,1,2.59452054794521,0,0,0,0,0,0,0,0,0,0,0,0,34.5905737527088,21.472722994738,13.1638588715523,green,0.0002333333333333,36.0133333333333,10.65,0.616666666666667,0,0.14215476699444207
13281,1980425,1307213,0,4,Restaurant,0,0,1,3,11.0,0,3.57534246575342,0,0,0,0,0,0,0,0,0,0,0,0,12.054273947721,26.8886803590508,19.6611890295375,brown,0.0017133333333333,32.8666666666667,8.7,0.763333333333333,0,0.0
13282,1980425,1395845,2,2,Restaurant,0,0,0,4,11.0,0,4.55342465753425,0,0,0,0,0,0,0,0,0,0,0,0,4.44068319939297,14.3462573937726,46.7558488344943,orange,0.0,11.1033333333333,13.4233333333333,0.573333333333333,0,0.0
13283,1980425,1506221,0,5,Restaurant,0,0,2,2,8.0,0,5.26301369863014,0,0,0,0,0,0,0,0,0,0,0,0,25.8101812166646,15.9560904673242,21.49751302088,brown,0.0134666666666667,63.86,8.47666666666667,0.923333333333333,0,0.0
13284,1980605,586268,0,7,Grocery_Store,0,0,0,0,10.4,1,2.16438356164384,0,0,0,0,0,0,0,0,0,0,0,0,12.2879835745233,24.9845341635926,36.1170751112397,yellow,0.00238,40.2033333333333,10.3066666666667,0.716666666666667,0,0.14215476699444207
13285,1980605,1285399,1,5,Grocery_Store,0,0,0,7,8.0,0,2.8958904109589,0,0,0,0,0,0,0,0,0,0,0,0,16.4798025048188,24.1094206628666,15.6402418236308,green,0.0004166666666666,68.63,13.4166666666667,0.503333333333333,0,0.0
